SiteID,Date,Time,Date.Time,Water.Temp.C,Air.Temp.C,Water.BP.psi,Air.BP.psi,Water.Level.ft,Discrete.Water.Temp.C,Discrete.Air.Temp.C,Discrete.Water.Level.ft,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.BP.psi,Flag.Air.BP.psi,Flag.Water.Level.ft,Flag.Discrete.Water.Temp.C,Flag.Discrete.Air.Temp.C,Flag.Discrete.Water.Level.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.BP.psi,Flag.Spike.Water.BP.psi,Flag.RoC.Water.BP.psi,Flag.Flat.Water.BP.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Water.Level.ft,Flag.Spike.Water.Level.ft,Flag.RoC.Water.Level.ft,Flag.Flat.Water.Level.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.BP.psi,RAW.Water.BP.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.Level.ft,RAW.Water.Level.ft,Comment.MOD.Discrete.Water.Temp.C,RAW.Discrete.Water.Temp.C,Comment.MOD.Discrete.Air.Temp.C,RAW.Discrete.Air.Temp.C,Comment.MOD.Discrete.Water.Level.ft,RAW.Discrete.Water.Level.ft
ECO66G12,2013-04-27,23:00:00,2013-04-27 23:00:00,12.594,12.69,14.6984,14.2388,1.034,NA,NA,NA,,S,P,P,P,P,,,,4,27,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-27 23:00:00,,12.594,,12.69,,14.6984,,14.2388,,1.034,,NA,,NA,,NA
ECO66G12,2013-04-27,23:30:00,2013-04-27 23:30:00,12.594,12.594,14.7007,14.2405,1.035,NA,NA,NA,,S,P,P,P,P,,,,4,27,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-27 23:30:00,,12.594,,12.594,,14.7007,,14.2405,,1.035,,NA,,NA,,NA
ECO66G12,2013-04-28,00:00:00,2013-04-28 00:00:00,12.594,12.69,14.6962,14.2366,1.034,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 00:00:00,,12.594,,12.69,,14.6962,,14.2366,,1.034,,NA,,NA,,NA
ECO66G12,2013-04-28,00:30:00,2013-04-28 00:30:00,12.594,12.787,14.6984,14.2415,1.027,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 00:30:00,,12.594,,12.787,,14.6984,,14.2415,,1.027,,NA,,NA,,NA
ECO66G12,2013-04-28,01:00:00,2013-04-28 01:00:00,12.594,12.787,14.6939,14.237,1.027,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 01:00:00,,12.594,,12.787,,14.6939,,14.237,,1.027,,NA,,NA,,NA
ECO66G12,2013-04-28,01:30:00,2013-04-28 01:30:00,12.594,12.883,14.6825,14.2263,1.026,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 01:30:00,,12.594,,12.883,,14.6825,,14.2263,,1.026,,NA,,NA,,NA
ECO66G12,2013-04-28,02:00:00,2013-04-28 02:00:00,12.594,12.787,14.6801,14.2234,1.027,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 02:00:00,,12.594,,12.787,,14.6801,,14.2234,,1.027,,NA,,NA,,NA
ECO66G12,2013-04-28,02:30:00,2013-04-28 02:30:00,12.594,13.076,14.6801,14.2227,1.029,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 02:30:00,,12.594,,13.076,,14.6801,,14.2227,,1.029,,NA,,NA,,NA
ECO66G12,2013-04-28,03:00:00,2013-04-28 03:00:00,12.594,13.076,14.6733,14.2137,1.034,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 03:00:00,,12.594,,13.076,,14.6733,,14.2137,,1.034,,NA,,NA,,NA
ECO66G12,2013-04-28,03:30:00,2013-04-28 03:30:00,12.594,13.173,14.6595,14.2028,1.027,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 03:30:00,,12.594,,13.173,,14.6595,,14.2028,,1.027,,NA,,NA,,NA
ECO66G12,2013-04-28,04:00:00,2013-04-28 04:00:00,12.594,13.461,14.6549,14.1999,1.023,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 04:00:00,,12.594,,13.461,,14.6549,,14.1999,,1.023,,NA,,NA,,NA
ECO66G12,2013-04-28,04:30:00,2013-04-28 04:30:00,12.594,13.558,14.6572,14.2027,1.022,NA,NA,NA,,S,P,P,P,P,,,,4,28,2013,P,P,P,S,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 04:30:00,,12.594,,13.558,,14.6572,,14.2027,,1.022,,NA,,NA,,NA
ECO66G12,2013-04-28,05:00:00,2013-04-28 05:00:00,12.69,13.654,14.653,14.2031,1.011,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 05:00:00,,12.69,,13.654,,14.653,,14.2031,,1.011,,NA,,NA,,NA
ECO66G12,2013-04-28,05:30:00,2013-04-28 05:30:00,12.69,13.75,14.6552,14.1992,1.025,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 05:30:00,,12.69,,13.75,,14.6552,,14.1992,,1.025,,NA,,NA,,NA
ECO66G12,2013-04-28,06:00:00,2013-04-28 06:00:00,12.69,13.75,14.653,14.2014,1.015,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 06:00:00,,12.69,,13.75,,14.653,,14.2014,,1.015,,NA,,NA,,NA
ECO66G12,2013-04-28,06:30:00,2013-04-28 06:30:00,12.69,13.654,14.6919,14.2349,1.028,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 06:30:00,,12.69,,13.654,,14.6919,,14.2349,,1.028,,NA,,NA,,NA
ECO66G12,2013-04-28,07:00:00,2013-04-28 07:00:00,12.69,13.461,14.6965,14.2339,1.041,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 07:00:00,,12.69,,13.461,,14.6965,,14.2339,,1.041,,NA,,NA,,NA
ECO66G12,2013-04-28,07:30:00,2013-04-28 07:30:00,12.787,13.269,14.6922,14.2192,1.064,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 07:30:00,,12.787,,13.269,,14.6922,,14.2192,,1.064,,NA,,NA,,NA
ECO66G12,2013-04-28,08:00:00,2013-04-28 08:00:00,12.787,13.269,14.7015,14.2215,1.08,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 08:00:00,,12.787,,13.269,,14.7015,,14.2215,,1.08,,NA,,NA,,NA
ECO66G12,2013-04-28,08:30:00,2013-04-28 08:30:00,12.787,13.076,14.7289,14.2273,1.13,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 08:30:00,,12.787,,13.076,,14.7289,,14.2273,,1.13,,NA,,NA,,NA
ECO66G12,2013-04-28,09:00:00,2013-04-28 09:00:00,12.787,12.98,14.7656,14.2312,1.206,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 09:00:00,,12.787,,12.98,,14.7656,,14.2312,,1.206,,NA,,NA,,NA
ECO66G12,2013-04-28,09:30:00,2013-04-28 09:30:00,12.69,12.69,14.7928,14.2252,1.283,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 09:30:00,,12.69,,12.69,,14.7928,,14.2252,,1.283,,NA,,NA,,NA
ECO66G12,2013-04-28,10:00:00,2013-04-28 10:00:00,12.69,12.69,14.8272,14.223,1.367,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 10:00:00,,12.69,,12.69,,14.8272,,14.223,,1.367,,NA,,NA,,NA
ECO66G12,2013-04-28,10:30:00,2013-04-28 10:30:00,12.69,12.69,14.8616,14.2185,1.457,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 10:30:00,,12.69,,12.69,,14.8616,,14.2185,,1.457,,NA,,NA,,NA
ECO66G12,2013-04-28,11:00:00,2013-04-28 11:00:00,12.69,12.787,14.9052,14.2189,1.557,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 11:00:00,,12.69,,12.787,,14.9052,,14.2189,,1.557,,NA,,NA,,NA
ECO66G12,2013-04-28,11:30:00,2013-04-28 11:30:00,12.69,12.883,14.958,14.2172,1.683,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 11:30:00,,12.69,,12.883,,14.958,,14.2172,,1.683,,NA,,NA,,NA
ECO66G12,2013-04-28,12:00:00,2013-04-28 12:00:00,12.69,12.883,14.9994,14.2127,1.788,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 12:00:00,,12.69,,12.883,,14.9994,,14.2127,,1.788,,NA,,NA,,NA
ECO66G12,2013-04-28,12:30:00,2013-04-28 12:30:00,12.69,13.076,15.0406,14.2114,1.886,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 12:30:00,,12.69,,13.076,,15.0406,,14.2114,,1.886,,NA,,NA,,NA
ECO66G12,2013-04-28,13:00:00,2013-04-28 13:00:00,12.69,13.365,15.0498,14.2038,1.925,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 13:00:00,,12.69,,13.365,,15.0498,,14.2038,,1.925,,NA,,NA,,NA
ECO66G12,2013-04-28,13:30:00,2013-04-28 13:30:00,12.787,13.654,15.0662,14.2078,1.954,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 13:30:00,,12.787,,13.654,,15.0662,,14.2078,,1.954,,NA,,NA,,NA
ECO66G12,2013-04-28,14:00:00,2013-04-28 14:00:00,12.787,13.654,15.0639,14.2099,1.944,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 14:00:00,,12.787,,13.654,,15.0639,,14.2099,,1.944,,NA,,NA,,NA
ECO66G12,2013-04-28,14:30:00,2013-04-28 14:30:00,12.787,13.461,15.0571,14.2067,1.935,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 14:30:00,,12.787,,13.461,,15.0571,,14.2067,,1.935,,NA,,NA,,NA
ECO66G12,2013-04-28,15:00:00,2013-04-28 15:00:00,12.787,13.461,15.073,14.2021,1.983,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 15:00:00,,12.787,,13.461,,15.073,,14.2021,,1.983,,NA,,NA,,NA
ECO66G12,2013-04-28,15:30:00,2013-04-28 15:30:00,12.787,13.558,15.0868,14.2072,2.003,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 15:30:00,,12.787,,13.558,,15.0868,,14.2072,,2.003,,NA,,NA,,NA
ECO66G12,2013-04-28,16:00:00,2013-04-28 16:00:00,12.883,13.558,15.1034,14.1959,2.067,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 16:00:00,,12.883,,13.558,,15.1034,,14.1959,,2.067,,NA,,NA,,NA
ECO66G12,2013-04-28,16:30:00,2013-04-28 16:30:00,12.883,13.558,15.1171,14.1845,2.125,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 16:30:00,,12.883,,13.558,,15.1171,,14.1845,,2.125,,NA,,NA,,NA
ECO66G12,2013-04-28,17:00:00,2013-04-28 17:00:00,12.883,13.654,15.1631,14.1941,2.209,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 17:00:00,,12.883,,13.654,,15.1631,,14.1941,,2.209,,NA,,NA,,NA
ECO66G12,2013-04-28,17:30:00,2013-04-28 17:30:00,12.883,13.654,15.225,14.1964,2.347,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 17:30:00,,12.883,,13.654,,15.225,,14.1964,,2.347,,NA,,NA,,NA
ECO66G12,2013-04-28,18:00:00,2013-04-28 18:00:00,12.883,13.558,15.1746,14.1822,2.263,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 18:00:00,,12.883,,13.558,,15.1746,,14.1822,,2.263,,NA,,NA,,NA
ECO66G12,2013-04-28,18:30:00,2013-04-28 18:30:00,12.883,13.365,15.2435,14.1699,2.451,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 18:30:00,,12.883,,13.365,,15.2435,,14.1699,,2.451,,NA,,NA,,NA
ECO66G12,2013-04-28,19:00:00,2013-04-28 19:00:00,12.883,13.269,15.2757,14.1716,2.521,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 19:00:00,,12.883,,13.269,,15.2757,,14.1716,,2.521,,NA,,NA,,NA
ECO66G12,2013-04-28,19:30:00,2013-04-28 19:30:00,12.883,13.173,15.2757,14.178,2.506,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 19:30:00,,12.883,,13.173,,15.2757,,14.178,,2.506,,NA,,NA,,NA
ECO66G12,2013-04-28,20:00:00,2013-04-28 20:00:00,12.883,13.076,15.2572,14.1684,2.486,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 20:00:00,,12.883,,13.076,,15.2572,,14.1684,,2.486,,NA,,NA,,NA
ECO66G12,2013-04-28,20:30:00,2013-04-28 20:30:00,12.883,13.076,15.2411,14.1774,2.428,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 20:30:00,,12.883,,13.076,,15.2411,,14.1774,,2.428,,NA,,NA,,NA
ECO66G12,2013-04-28,21:00:00,2013-04-28 21:00:00,12.787,12.98,15.2294,14.186,2.381,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 21:00:00,,12.787,,12.98,,15.2294,,14.186,,2.381,,NA,,NA,,NA
ECO66G12,2013-04-28,21:30:00,2013-04-28 21:30:00,12.787,12.98,15.204,14.1928,2.307,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 21:30:00,,12.787,,12.98,,15.204,,14.1928,,2.307,,NA,,NA,,NA
ECO66G12,2013-04-28,22:00:00,2013-04-28 22:00:00,12.787,12.883,15.165,14.1877,2.228,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 22:00:00,,12.787,,12.883,,15.165,,14.1877,,2.228,,NA,,NA,,NA
ECO66G12,2013-04-28,22:30:00,2013-04-28 22:30:00,12.787,12.883,15.1535,14.1901,2.196,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 22:30:00,,12.787,,12.883,,15.1535,,14.1901,,2.196,,NA,,NA,,NA
ECO66G12,2013-04-28,23:00:00,2013-04-28 23:00:00,12.787,12.787,15.1283,14.1895,2.14,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 23:00:00,,12.787,,12.787,,15.1283,,14.1895,,2.14,,NA,,NA,,NA
ECO66G12,2013-04-28,23:30:00,2013-04-28 23:30:00,12.787,12.594,15.1052,14.1885,2.089,NA,NA,NA,,P,P,P,P,P,,,,4,28,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-28 23:30:00,,12.787,,12.594,,15.1052,,14.1885,,2.089,,NA,,NA,,NA
ECO66G12,2013-04-29,00:00:00,2013-04-29 00:00:00,12.787,12.594,15.0662,14.1861,2.004,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 00:00:00,,12.787,,12.594,,15.0662,,14.1861,,2.004,,NA,,NA,,NA
ECO66G12,2013-04-29,00:30:00,2013-04-29 00:30:00,12.787,12.497,15.0455,14.1857,1.957,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 00:30:00,,12.787,,12.497,,15.0455,,14.1857,,1.957,,NA,,NA,,NA
ECO66G12,2013-04-29,01:00:00,2013-04-29 01:00:00,12.787,12.497,15.0226,14.188,1.899,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 01:00:00,,12.787,,12.497,,15.0226,,14.188,,1.899,,NA,,NA,,NA
ECO66G12,2013-04-29,01:30:00,2013-04-29 01:30:00,12.69,12.401,15.1141,14.1898,2.106,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 01:30:00,,12.69,,12.401,,15.1141,,14.1898,,2.106,,NA,,NA,,NA
ECO66G12,2013-04-29,02:00:00,2013-04-29 02:00:00,12.69,12.207,15.0751,14.1864,2.024,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 02:00:00,,12.69,,12.207,,15.0751,,14.1864,,2.024,,NA,,NA,,NA
ECO66G12,2013-04-29,02:30:00,2013-04-29 02:30:00,12.69,11.916,15.0774,14.1895,2.022,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 02:30:00,,12.69,,11.916,,15.0774,,14.1895,,2.022,,NA,,NA,,NA
ECO66G12,2013-04-29,03:00:00,2013-04-29 03:00:00,12.69,11.625,15.0659,14.1834,2.01,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 03:00:00,,12.69,,11.625,,15.0659,,14.1834,,2.01,,NA,,NA,,NA
ECO66G12,2013-04-29,03:30:00,2013-04-29 03:30:00,12.69,11.431,15.0498,14.1845,1.97,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 03:30:00,,12.69,,11.431,,15.0498,,14.1845,,1.97,,NA,,NA,,NA
ECO66G12,2013-04-29,04:00:00,2013-04-29 04:00:00,12.69,11.431,15.0475,14.1869,1.959,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 04:00:00,,12.69,,11.431,,15.0475,,14.1869,,1.959,,NA,,NA,,NA
ECO66G12,2013-04-29,04:30:00,2013-04-29 04:30:00,12.69,11.528,15.0291,14.1896,1.91,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 04:30:00,,12.69,,11.528,,15.0291,,14.1896,,1.91,,NA,,NA,,NA
ECO66G12,2013-04-29,05:00:00,2013-04-29 05:00:00,12.69,11.528,15.02,14.1828,1.905,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 05:00:00,,12.69,,11.528,,15.02,,14.1828,,1.905,,NA,,NA,,NA
ECO66G12,2013-04-29,05:30:00,2013-04-29 05:30:00,12.594,11.431,15.0013,14.1845,1.858,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 05:30:00,,12.594,,11.431,,15.0013,,14.1845,,1.858,,NA,,NA,,NA
ECO66G12,2013-04-29,06:00:00,2013-04-29 06:00:00,12.594,11.334,14.9989,14.1818,1.859,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 06:00:00,,12.594,,11.334,,14.9989,,14.1818,,1.859,,NA,,NA,,NA
ECO66G12,2013-04-29,06:30:00,2013-04-29 06:30:00,12.594,11.139,14.9875,14.1853,1.824,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 06:30:00,,12.594,,11.139,,14.9875,,14.1853,,1.824,,NA,,NA,,NA
ECO66G12,2013-04-29,07:00:00,2013-04-29 07:00:00,12.594,10.944,14.9783,14.1911,1.79,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 07:00:00,,12.594,,10.944,,14.9783,,14.1911,,1.79,,NA,,NA,,NA
ECO66G12,2013-04-29,07:30:00,2013-04-29 07:30:00,12.497,10.846,14.9872,14.1996,1.79,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 07:30:00,,12.497,,10.846,,14.9872,,14.1996,,1.79,,NA,,NA,,NA
ECO66G12,2013-04-29,08:00:00,2013-04-29 08:00:00,12.497,11.041,14.9779,14.2051,1.756,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 08:00:00,,12.497,,11.041,,14.9779,,14.2051,,1.756,,NA,,NA,,NA
ECO66G12,2013-04-29,08:30:00,2013-04-29 08:30:00,12.594,11.431,14.9669,14.205,1.731,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 08:30:00,,12.594,,11.431,,14.9669,,14.205,,1.731,,NA,,NA,,NA
ECO66G12,2013-04-29,09:00:00,2013-04-29 09:00:00,12.594,11.819,14.9714,14.2092,1.732,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 09:00:00,,12.594,,11.819,,14.9714,,14.2092,,1.732,,NA,,NA,,NA
ECO66G12,2013-04-29,09:30:00,2013-04-29 09:30:00,12.594,12.304,14.9691,14.2096,1.725,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 09:30:00,,12.594,,12.304,,14.9691,,14.2096,,1.725,,NA,,NA,,NA
ECO66G12,2013-04-29,10:00:00,2013-04-29 10:00:00,12.69,12.883,14.9602,14.2104,1.703,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 10:00:00,,12.69,,12.883,,14.9602,,14.2104,,1.703,,NA,,NA,,NA
ECO66G12,2013-04-29,10:30:00,2013-04-29 10:30:00,12.787,13.558,14.9492,14.2072,1.685,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 10:30:00,,12.787,,13.558,,14.9492,,14.2072,,1.685,,NA,,NA,,NA
ECO66G12,2013-04-29,11:00:00,2013-04-29 11:00:00,12.883,13.942,14.9472,14.2115,1.671,NA,NA,NA,,P,P,P,P,P,,,,4,29,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-04-29 11:00:00,,12.883,,13.942,,14.9472,,14.2115,,1.671,,NA,,NA,,NA
